c resource constrained multi commodity flow
c EuropeAsia
k 186 296 7 1800
k 189 296 1 3400
k 192 296 4 2600
k 193 296 1 7000
k 194 296 8 400
k 197 296 2 1200
k 198 296 3 2900
k 200 296 1 1600
k 203 296 12 4600
k 206 296 2 7000
k 207 296 14 2500
k 208 296 27 2500
k 209 296 11 1600
k 210 296 10 600
k 213 296 2 3000
k 214 296 3 2500
k 215 296 14 2200
k 216 296 12 2200
k 218 296 3 5000
k 224 296 14 3800
k 225 296 2 5000
k 227 296 17 2300
k 229 296 4 3300
k 231 296 1 2900
k 232 296 1 5000
k 233 296 4 5000
k 161 297 2 4200
k 164 297 2 1100
k 167 297 12 800
k 168 297 12 4000
k 169 297 3 4500
k 170 297 2 4500
k 175 297 24 3900
k 182 297 9 4300
k 183 297 11 4200
k 185 297 1 5100
k 186 297 136 300
k 193 297 2 1800
k 194 297 1 2800
k 195 297 1 2900
k 197 297 1 4000
k 202 297 1 900
k 206 297 1 1000
k 207 297 4 1100
k 215 297 47 1000
k 216 297 14 3900
k 217 297 1 2700
k 219 297 5 1900
k 224 297 3 4400
k 225 297 5 1000
k 230 297 2 3800
k 233 297 78 500
k 234 297 7 800
k 235 297 21 1000
k 158 298 32 400
k 160 298 15 3200
k 161 298 4 3000
k 162 298 22 3300
k 164 298 51 2500
k 165 298 8 3300
k 166 298 8 2100
k 167 298 55 2000
k 168 298 49 3000
k 169 298 5 3500
k 170 298 11 4200
k 173 298 17 1600
k 174 298 16 1800
k 175 298 13 1300
k 176 298 10 3300
k 177 298 1 3800
k 178 298 7 3100
k 179 298 3 2200
k 180 298 12 2700
k 181 298 2 2700
k 182 298 67 3200
k 183 298 5 2500
k 184 298 1 2900
k 185 298 1 2500
k 186 298 100 2300
k 187 298 9 2600
k 193 298 2 1400
k 194 298 37 300
k 195 298 25 1100
k 197 298 11 1800
k 198 298 25 2600
k 199 298 1 2800
k 200 298 14 2500
k 203 298 9 3900
k 204 298 26 3200
k 205 298 5 3300
k 206 298 11 3100
k 207 298 19 3200
k 208 298 29 2700
k 210 298 4 1300
k 212 298 3 3400
k 214 298 3 2100
k 215 298 47 1400
k 216 298 46 2900
k 218 298 2 2500
k 220 298 6 2800
k 221 298 35 3800
k 222 298 32 1500
k 223 298 82 1100
k 224 298 25 4100
k 225 298 7 2300
k 227 298 46 2500
k 229 298 21 3100
k 230 298 8 2600
k 231 298 5 2500
k 232 298 2 2000
k 233 298 6 2700
k 234 298 1 1700
k 158 299 8 3000
k 159 299 3 4600
k 162 299 13 4000
k 163 299 1 5400
k 164 299 50 4000
k 165 299 11 4600
k 166 299 13 3600
k 167 299 106 3500
k 168 299 5 1300
k 171 299 1 1500
k 172 299 1 1900
k 173 299 2 2000
k 175 299 15 1600
k 178 299 2 900
k 185 299 3 2000
k 186 299 27 3100
k 187 299 5 4000
k 188 299 1 4500
k 192 299 2 5000
k 193 299 4 4000
k 194 299 30 3300
k 195 299 10 3600
k 198 299 2 1200
k 200 299 3 1500
k 202 299 2 4800
k 203 299 2 3900
k 206 299 3 4900
k 208 299 12 4400
k 210 299 8 2500
k 214 299 3 4200
k 215 299 9 3300
k 216 299 1 1300
k 218 299 1 4200
k 219 299 20 4000
k 222 299 7 3400
k 223 299 4 2200
k 225 299 4 3500
k 227 299 16 4000
k 229 299 5 1900
k 233 299 10 4200
k 235 299 3 3900
k 158 300 10 3200
k 159 300 3 4800
k 160 300 1 1100
k 162 300 46 5300
k 164 300 212 4500
k 165 300 54 5000
k 166 300 36 4200
k 167 300 91 4000
k 168 300 12 500
k 170 300 12 1100
k 175 300 4 1900
k 176 300 24 2300
k 177 300 3 1600
k 178 300 11 7000
k 181 300 6 1700
k 182 300 2 1000
k 186 300 36 4400
k 187 300 19 4600
k 188 300 3 4700
k 189 300 16 1800
k 192 300 1 4200
k 193 300 6 3700
k 194 300 4 3700
k 195 300 4 3600
k 197 300 22 2400
k 198 300 10 2700
k 206 300 5 5100
k 207 300 4 5100
k 208 300 253 5000
k 210 300 14 3400
k 211 300 4 1900
k 212 300 2 1400
k 213 300 2 1600
k 214 300 24 3800
k 215 300 40 3500
k 216 300 6 800
k 218 300 1 4600
k 219 300 16 3700
k 220 300 2 2100
k 224 300 2 1200
k 225 300 5 3900
k 227 300 63 4500
k 231 300 8 2700
k 233 300 13 4200
k 234 300 2 4800
k 235 300 22 4500
k 158 301 35 600
k 161 301 4 3900
k 162 301 32 3900
k 163 301 1 4400
k 164 301 87 3500
k 165 301 16 3600
k 166 301 15 3200
k 167 301 83 3000
k 168 301 42 3200
k 169 301 17 3700
k 170 301 5 3900
k 171 301 1 3700
k 173 301 4 2800
k 174 301 10 2100
k 175 301 6 1500
k 177 301 1 4000
k 180 301 4 2300
k 181 301 1 3100
k 182 301 26 3600
k 186 301 91 3300
k 187 301 6 3400
k 188 301 3 3500
k 189 301 2 4300
k 192 301 5 2600
k 193 301 2 3600
k 194 301 20 1400
k 196 301 3 2400
k 197 301 17 2000
k 198 301 17 3000
k 199 301 1 3000
k 200 301 1 3000
k 202 301 10 4800
k 203 301 5 2700
k 206 301 2 3900
k 207 301 11 4000
k 208 301 30 4000
k 210 301 10 2100
k 214 301 5 2500
k 215 301 47 2100
k 216 301 39 3300
k 219 301 6 2100
k 220 301 6 3000
k 221 301 5 4200
k 225 301 6 2700
k 227 301 32 1700
k 229 301 6 2400
k 230 301 1 2800
k 231 301 1 2900
k 232 301 4 4000
k 233 301 5 3500
k 235 301 3 3300
k 158 302 82 800
k 159 302 4 1900
k 160 302 7 2000
k 161 302 32 1900
k 162 302 78 3500
k 164 302 95 3100
k 165 302 13 3200
k 166 302 24 2800
k 167 302 123 2400
k 168 302 104 1900
k 169 302 4 2600
k 170 302 40 2800
k 171 302 3 2200
k 173 302 18 900
k 174 302 29 400
k 175 302 28 1400
k 176 302 2 2400
k 177 302 2 2700
k 178 302 1 2500
k 179 302 1 2300
k 180 302 9 2000
k 181 302 11 1600
k 182 302 29 2400
k 184 302 1 2000
k 185 302 6 1400
k 186 302 50 2600
k 187 302 14 2700
k 188 302 5 3100
k 189 302 9 3200
k 192 302 8 2000
k 193 302 5 2100
k 194 302 105 1100
k 195 302 2 900
k 196 302 6 2400
k 197 302 25 1300
k 198 302 20 1100
k 199 302 2 2400
k 201 302 3 600
k 202 302 2 4000
k 203 302 7 3800
k 204 302 3 3600
k 206 302 5 3400
k 207 302 22 3600
k 208 302 22 3100
k 209 302 1 1100
k 210 302 8 1200
k 211 302 2 2000
k 212 302 2 2300
k 213 302 8 1900
k 214 302 16 1700
k 215 302 33 1900
k 216 302 157 2100
k 217 302 4 2300
k 219 302 37 1300
k 220 302 22 2400
k 221 302 9 2700
k 222 302 2 1900
k 224 302 71 2700
k 225 302 4 2200
k 226 302 4 800
k 227 302 54 3000
k 229 302 29 1700
k 230 302 2 1500
k 231 302 5 1000
k 233 302 2 3200
k 158 303 3 3200
k 159 303 15 4900
k 162 303 19 5400
k 164 303 145 4600
k 165 303 24 5100
k 166 303 18 4600
k 167 303 182 4100
k 168 303 2 7000
k 173 303 9 2400
k 174 303 2 1900
k 175 303 11 1500
k 176 303 1 1500
k 178 303 6 1100
k 184 303 6 2500
k 185 303 2 3000
k 186 303 33 5100
k 187 303 8 4600
k 188 303 4 4700
k 190 303 2 2400
k 191 303 3 2700
k 193 303 5 3800
k 194 303 19 3900
k 195 303 6 3700
k 197 303 8 1600
k 202 303 6 5900
k 203 303 4 5800
k 204 303 3 5300
k 206 303 9 5200
k 207 303 5 5300
k 208 303 13 5000
k 210 303 6 3500
k 211 303 1 1700
k 213 303 1 1400
k 214 303 3 3500
k 215 303 17 3800
k 216 303 2 600
k 218 303 2 4800
k 219 303 6 3600
k 221 303 3 1000
k 222 303 2 4000
k 223 303 6 2800
k 225 303 1 3500
k 227 303 34 4600
k 229 303 15 2000
k 230 303 9 2900
k 231 303 5 2500
k 233 303 22 4800
k 234 303 7 4900
k 235 303 27 4600
k 158 304 10 1800
k 160 304 3 2800
k 161 304 5 3700
k 162 304 33 1300
k 164 304 29 800
k 165 304 17 1200
k 166 304 28 800
k 167 304 3 600
k 168 304 25 2900
k 169 304 13 3400
k 170 304 10 3300
k 174 304 1 1800
k 175 304 66 1800
k 176 304 2 4100
k 180 304 3 3200
k 181 304 7 3200
k 182 304 1 3100
k 183 304 24 3200
k 184 304 6 3100
k 186 304 28 600
k 187 304 2 300
k 188 304 3 400
k 192 304 2 1600
k 194 304 4 1600
k 197 304 2 2800
k 198 304 5 3500
k 201 304 3 2100
k 202 304 6 1100
k 206 304 12 1100
k 207 304 8 1100
k 208 304 39 1000
k 210 304 4 800
k 214 304 1 300
k 215 304 79 300
k 216 304 116 2700
k 222 304 43 3100
k 223 304 41 1700
k 224 304 13 3200
k 227 304 24 300
k 229 304 1 3500
k 232 304 36 800
k 233 304 34 700
k 234 304 12 700
k 235 304 8 300
k 158 305 40 2000
k 159 305 7 3800
k 161 305 4 2100
k 162 305 11 3400
k 164 305 19 3600
k 165 305 2 4100
k 166 305 7 3000
k 167 305 39 3000
k 168 305 22 2200
k 173 305 1 800
k 174 305 8 600
k 175 305 13 3000
k 176 305 4 2200
k 182 305 3 2200
k 186 305 16 2800
k 187 305 4 2700
k 192 305 1 2300
k 193 305 6 2000
k 194 305 35 2500
k 195 305 1 2700
k 197 305 2 1000
k 202 305 11 4800
k 203 305 3 7000
k 206 305 2 4200
k 207 305 3 4300
k 208 305 27 3600
k 210 305 16 2800
k 214 305 9 2600
k 215 305 7 2500
k 216 305 21 2400
k 217 305 1 1300
k 219 305 2 1800
k 220 305 4 2000
k 224 305 2 2800
k 225 305 4 3100
k 227 305 26 3500
k 229 305 4 1200
k 233 305 21 3800
k 235 305 1 3500
k 158 306 9 2000
k 161 306 13 3900
k 162 306 3 1700
k 164 306 31 1100
k 165 306 7 1300
k 166 306 5 1200
k 168 306 37 4000
k 169 306 4 2700
k 170 306 7 4400
k 174 306 3 2700
k 175 306 34 3600
k 180 306 1 4000
k 181 306 5 3900
k 182 306 47 4100
k 185 306 18 3600
k 186 306 6 1000
k 187 306 13 500
k 188 306 12 600
k 189 306 2 3400
k 190 306 6 3100
k 191 306 2 3400
k 192 306 3 2700
k 195 306 2 1200
k 197 306 6 3600
k 198 306 8 2800
k 205 306 28 1400
k 206 306 34 1300
k 207 306 89 1400
k 208 306 21 1200
k 210 306 8 900
k 211 306 1 4800
k 214 306 5 600
k 215 306 174 300
k 216 306 32 3800
k 217 306 2 4100
k 220 306 2 4300
k 221 306 2 4900
k 222 306 7 1700
k 223 306 21 1800
k 224 306 38 4300
k 225 306 52 300
k 230 306 3 3500
k 232 306 21 1000
k 233 306 90 900
k 234 306 11 900
k 235 306 8 300
k 236 306 2 3800
k 158 307 14 2200
k 162 307 2 3600
k 163 307 2 3300
k 164 307 37 4000
k 165 307 2 4500
k 167 307 24 3500
k 168 307 16 1700
k 169 307 5 1700
k 173 307 1 1000
k 174 307 2 1200
k 175 307 19 800
k 177 307 4 2100
k 181 307 4 2000
k 185 307 1 1000
k 186 307 6 3900
k 192 307 1 5000
k 193 307 2 4000
k 194 307 9 2800
k 195 307 2 3100
k 200 307 4 400
k 201 307 4 1600
k 206 307 2 3600
k 207 307 3 4700
k 208 307 1 4500
k 210 307 10 3200
k 216 307 5 2200
k 217 307 8 2000
k 219 307 1 2600
k 220 307 7 1500
k 222 307 5 3100
k 223 307 38 2000
k 225 307 1 3000
k 227 307 16 4000
k 229 307 2 700
k 231 307 1 1200
k 233 307 6 4200
k 235 307 2 3300
k 158 308 29 1400
k 159 308 8 3500
k 160 308 160 1400
k 161 308 3 1800
k 162 308 23 4000
k 164 308 252 3300
k 165 308 29 3800
k 166 308 38 2900
k 167 308 110 2800
k 168 308 54 1700
k 169 308 3 2100
k 174 308 1 1000
k 175 308 6 1900
k 182 308 14 2300
k 183 308 2 2300
k 186 308 73 3100
k 187 308 38 3200
k 193 308 13 2900
k 194 308 22 2000
k 195 308 4 2200
k 197 308 11 1100
k 202 308 6 3400
k 203 308 166 4400
k 204 308 3 4700
k 206 308 25 3900
k 207 308 42 4100
k 208 308 77 3500
k 210 308 6 2500
k 214 308 20 2200
k 215 308 18 2200
k 216 308 4 2400
k 218 308 3 3600
k 219 308 20 2700
k 221 308 48 2500
k 222 308 33 2300
k 223 308 38 1200
k 224 308 48 2000
k 225 308 4 2800
k 227 308 64 3300
k 232 308 3 2900
k 233 308 105 3500
k 235 308 24 3200
k 158 309 22 2400
k 160 309 26 2200
k 161 309 5 2500
k 162 309 5 4100
k 164 309 51 3300
k 165 309 5 3900
k 166 309 5 3800
k 167 309 9 2800
k 168 309 17 2300
k 170 309 1 2800
k 175 309 1 7000
k 182 309 2 2100
k 186 309 18 3200
k 188 309 1 3500
k 189 309 2 2800
k 193 309 3 3300
k 194 309 6 2700
k 202 309 3 4700
k 206 309 5 3900
k 208 309 7 3600
k 210 309 2 2000
k 214 309 5 3000
k 215 309 1 3400
k 216 309 11 2500
k 219 309 11 2800
k 222 309 2 3300
k 223 309 2 1300
k 224 309 8 2900
k 225 309 3 3200
k 227 309 6 3300
k 233 309 22 3500
k 235 309 3 3300
k 158 310 8 2000
k 159 310 24 3700
k 162 310 11 3500
k 164 310 28 3600
k 165 310 3 4100
k 166 310 4 7000
k 167 310 5 3100
k 168 310 4 2300
k 174 310 2 600
k 175 310 3 1400
k 178 310 4 2200
k 182 310 2 2200
k 183 310 1 2200
k 185 310 2 2000
k 186 310 5 2900
k 187 310 5 3500
k 193 310 10 2900
k 194 310 11 2500
k 195 310 4 2700
k 203 310 5 4700
k 207 310 5 4300
k 208 310 12 3400
k 210 310 3 2800
k 214 310 3 2300
k 215 310 2 4000
k 216 310 13 1900
k 219 310 3 2300
k 222 310 30 2800
k 223 310 20 1500
k 227 310 5 3600
k 233 310 28 3800
k 234 310 1 3000
k 175 311 8 4000
k 197 311 2 4000
k 215 311 32 2400
k 234 311 19 1000
k 235 311 39 1400
k 158 312 3 2600
k 168 312 58 4400
k 169 312 27 4000
k 170 312 7 4200
k 175 312 65 3200
k 180 312 5 7000
k 182 312 7 3600
k 183 312 4 3700
k 185 312 2 3300
k 186 312 27 400
k 187 312 5 800
k 188 312 2 1300
k 191 312 3 3000
k 193 312 3 2400
k 197 312 7 3800
k 198 312 2 3400
k 206 312 16 600
k 207 312 5 700
k 208 312 10 1000
k 210 312 5 1700
k 215 312 96 1000
k 216 312 122 4000
k 217 312 2 3600
k 218 312 102 600
k 221 312 18 4600
k 223 312 1 3100
k 224 312 17 4500
k 225 312 32 1200
k 227 312 49 1000
k 228 312 2 4500
k 229 312 1 3700
k 234 312 33 400
k 235 312 58 500
k 158 313 7 2200
k 165 313 3 1100
k 168 313 9 4300
k 169 313 1 4800
k 175 313 81 2800
k 176 313 3 4700
k 184 313 1 3500
k 192 313 3 3000
k 193 313 2 2300
k 194 313 30 2900
k 196 313 3 4200
k 197 313 13 2900
k 198 313 3 3200
k 201 313 1 3900
k 202 313 6 1000
k 203 313 4 1200
k 206 313 9 800
k 207 313 28 1000
k 210 313 1 1400
k 214 313 6 1000
k 215 313 23 1200
k 216 313 5 4000
k 217 313 2 2600
k 218 313 12 900
k 222 313 1 2100
k 223 313 5 3100
k 225 313 36 700
k 227 313 41 1100
k 228 313 1 5200
k 232 313 7 700
k 233 313 20 300
k 236 313 2 4100
k 158 314 1 1800
k 161 314 8 3500
k 162 314 12 1000
k 164 314 10 1200
k 166 314 3 900
k 168 314 15 4000
k 170 314 8 4400
k 175 314 57 2500
k 183 314 1 3400
k 186 314 5 1100
k 187 314 7 900
k 188 314 3 600
k 189 314 1 2900
k 190 314 1 2500
k 192 314 2 2600
k 193 314 10 800
k 194 314 45 2600
k 197 314 7 2400
k 202 314 4 900
k 206 314 10 1300
k 207 314 25 1300
k 210 314 4 900
k 214 314 13 300
k 215 314 164 300
k 216 314 9 3700
k 217 314 8 2200
k 218 314 7 1100
k 221 314 2 4800
k 222 314 7 1600
k 223 314 6 2700
k 224 314 5 4200
k 225 314 35 300
k 227 314 218 300
k 229 314 9 3700
k 231 314 3 3000
k 232 314 7 1100
k 233 314 90 1200
k 158 315 42 1900
k 159 315 2 4200
k 162 315 2 4900
k 165 315 1 4300
k 167 315 9 3500
k 168 315 14 3000
k 169 315 1 3400
k 170 315 4 3600
k 174 315 9 1300
k 178 315 1 2700
k 181 315 1 3300
k 182 315 10 3000
k 186 315 4 3100
k 187 315 3 4000
k 192 315 6 3100
k 194 315 43 2200
k 195 315 4 2000
k 197 315 5 1700
k 200 315 8 1900
k 202 315 3 5200
k 203 315 3 3800
k 209 315 5 2200
k 210 315 8 1300
k 213 315 4 3000
k 215 315 8 2700
k 216 315 5 2900
k 217 315 20 3100
k 223 315 6 900
k 224 315 21 3500
k 225 315 1 2700
k 226 315 5 1900
k 227 315 8 3900
k 228 315 1 1900
k 229 315 16 2400
k 230 315 1 2400
k 231 315 4 1900
k 234 315 1 3400
c
c source target cost capacity resource_consumptions
a 0 1 0 7500 264
a 1 3 0 7500 2563
a 3 2 0 7500 165
a 2 0 0 7500 2908
a 52 51 0 4200 483
a 51 49 0 4200 2
a 49 48 0 4200 3166
a 48 53 0 4200 24
a 53 50 0 4200 453
a 50 52 0 4200 2273
a 102 98 0 4200 2
a 98 101 0 4200 3334
a 101 100 0 4200 461
a 100 99 0 4200 545
a 99 101 0 4200 126
a 101 102 0 4200 3332
a 109 105 0 4200 1678
a 105 106 0 4200 655
a 106 103 0 4200 1655
a 103 108 0 4200 772
a 108 106 0 4200 907
a 106 104 0 4200 2822
a 104 107 0 4200 499
a 107 109 0 4200 11
a 111 113 0 4200 256
a 113 112 0 4200 2
a 112 110 0 4200 1544
a 110 114 0 4200 1103
a 114 115 0 4200 10
a 115 111 0 4200 686
a 121 116 0 4200 155
a 116 124 0 4200 707
a 124 123 0 4200 80
a 123 122 0 4200 499
a 122 124 0 4200 508
a 124 120 0 4200 918
a 120 117 0 4200 68
a 117 116 0 4200 295
a 116 119 0 4200 335
a 119 118 0 4200 46
a 118 121 0 4200 189
a 126 127 0 2400 3356
a 127 132 0 2400 397
a 132 129 0 2400 508
a 129 127 0 2400 156
a 127 128 0 2400 535
a 128 134 0 2400 907
a 134 131 0 2400 438
a 131 130 0 2400 650
a 130 133 0 2400 266
a 133 125 0 2400 1794
a 125 135 0 2400 176
a 135 126 0 2400 117
a 137 138 0 2400 3145
a 138 139 0 2400 3218
a 139 136 0 2400 84
a 136 137 0 2400 153
a 145 144 0 1200 30
a 144 146 0 1200 127
a 146 142 0 1200 34
a 142 140 0 1200 148
a 140 143 0 1200 41
a 143 141 0 1200 91
a 141 144 0 1200 100
a 144 145 0 1200 30
a 152 147 0 1200 317
a 147 153 0 1200 258
a 153 157 0 1200 663
a 157 155 0 1200 173
a 155 157 0 1200 173
a 157 154 0 1200 627
a 154 150 0 1200 422
a 150 148 0 1200 50
a 148 151 0 1200 55
a 151 149 0 1200 366
a 149 156 0 1200 156
a 156 147 0 1200 23
a 147 152 0 1200 317
a 5 7 0 1200 723
a 7 8 0 1200 48
a 8 4 0 1200 89
a 4 6 0 1200 221
a 6 5 0 1200 518
a 11 9 0 1200 2895
a 9 10 0 1200 127
a 10 11 0 1200 2978
a 12 13 0 1200 193
a 13 17 0 1200 272
a 17 16 0 1200 105
a 16 18 0 1200 78
a 18 14 0 1200 396
a 14 19 0 1200 120
a 19 15 0 1200 118
a 15 19 0 1200 118
a 19 13 0 1200 207
a 13 12 0 1200 193
a 20 22 0 800 696
a 22 21 0 800 154
a 21 22 0 800 154
a 22 20 0 800 696
a 24 23 0 800 950
a 23 24 0 800 950
a 30 26 0 800 574
a 26 25 0 800 2
a 25 29 0 800 551
a 29 27 0 800 600
a 27 30 0 800 870
a 30 29 0 1600 294
a 29 30 0 1600 294
a 30 28 0 800 364
a 28 30 0 800 364
a 32 31 0 800 413
a 31 32 0 1600 413
a 32 33 0 800 221
a 33 34 0 800 147
a 34 32 0 800 177
a 32 35 0 800 819
a 35 31 0 800 798
a 36 37 0 450 128
a 37 38 0 450 153
a 38 40 0 450 155
a 40 39 0 450 92
a 39 36 0 450 372
a 41 43 0 450 531
a 43 42 0 450 287
a 42 41 0 450 282
a 44 45 0 450 270
a 45 47 0 450 364
a 47 46 0 450 134
a 46 44 0 450 233
a 56 54 0 450 172
a 54 56 0 450 172
a 56 55 0 450 211
a 55 58 0 450 607
a 58 59 0 450 37
a 59 57 0 450 101
a 57 56 0 450 802
a 61 60 0 450 449
a 60 63 0 450 46
a 63 62 0 450 120
a 62 61 0 450 385
a 65 67 0 450 115
a 67 66 0 450 619
a 66 64 0 900 84
a 64 66 0 450 84
a 64 65 0 450 514
a 70 68 0 450 244
a 68 69 0 450 257
a 69 71 0 450 317
a 71 68 0 450 539
a 68 70 0 450 244
a 72 73 0 450 250
a 73 72 0 450 250
a 74 76 0 450 909
a 76 77 0 450 278
a 77 76 0 450 278
a 76 75 0 450 863
a 75 74 0 450 672
a 81 80 0 450 271
a 80 79 0 900 13
a 79 80 0 450 13
a 79 81 0 1350 285
a 81 79 0 900 285
a 79 78 0 450 332
a 78 79 0 450 332
a 85 83 0 450 336
a 83 87 0 450 193
a 87 83 0 450 193
a 83 88 0 450 322
a 88 83 0 450 322
a 83 86 0 450 410
a 86 89 0 450 304
a 89 84 0 450 102
a 84 82 0 450 267
a 82 89 0 450 215
a 89 85 0 450 435
a 90 93 0 450 123
a 93 92 0 450 200
a 92 91 0 900 224
a 91 92 0 450 224
a 91 94 0 450 201
a 94 90 0 450 202
a 95 97 0 800 402
a 97 96 0 800 98
a 96 97 0 800 98
a 97 95 0 800 402
a 31 74 64 69799 300
a 31 103 64 69799 300
a 31 110 64 69799 300
a 74 31 64 69799 300
a 74 103 64 69799 300
a 74 110 64 69799 300
a 103 31 64 69799 300
a 103 74 64 69799 300
a 103 110 64 69799 300
a 110 31 64 69799 300
a 110 74 64 69799 300
a 110 103 64 69799 300
a 48 140 126 69799 300
a 140 48 126 69799 300
a 12 36 74 69799 300
a 36 12 74 69799 300
a 0 9 62 69799 300
a 0 13 62 69799 300
a 0 38 62 69799 300
a 0 111 62 69799 300
a 0 116 62 69799 300
a 9 0 62 69799 300
a 9 13 62 69799 300
a 9 38 62 69799 300
a 9 111 62 69799 300
a 9 116 62 69799 300
a 13 0 62 69799 300
a 13 9 62 69799 300
a 13 38 62 69799 300
a 13 111 62 69799 300
a 13 116 62 69799 300
a 38 0 62 69799 300
a 38 9 62 69799 300
a 38 13 62 69799 300
a 38 111 62 69799 300
a 38 116 62 69799 300
a 111 0 62 69799 300
a 111 9 62 69799 300
a 111 13 62 69799 300
a 111 38 62 69799 300
a 111 116 62 69799 300
a 116 0 62 69799 300
a 116 9 62 69799 300
a 116 13 62 69799 300
a 116 38 62 69799 300
a 116 111 62 69799 300
a 39 125 57 69799 300
a 125 39 57 69799 300
a 1 14 78 69799 300
a 1 25 78 69799 300
a 1 49 78 69799 300
a 1 90 78 69799 300
a 1 98 78 69799 300
a 1 104 78 69799 300
a 1 112 78 69799 300
a 1 126 78 69799 300
a 14 1 78 69799 300
a 14 25 78 69799 300
a 14 49 78 69799 300
a 14 90 78 69799 300
a 14 98 78 69799 300
a 14 104 78 69799 300
a 14 112 78 69799 300
a 14 126 78 69799 300
a 25 1 78 69799 300
a 25 14 78 69799 300
a 25 49 78 69799 300
a 25 90 78 69799 300
a 25 98 78 69799 300
a 25 104 78 69799 300
a 25 112 78 69799 300
a 25 126 78 69799 300
a 49 1 78 69799 300
a 49 14 78 69799 300
a 49 25 78 69799 300
a 49 90 78 69799 300
a 49 98 78 69799 300
a 49 104 78 69799 300
a 49 112 78 69799 300
a 49 126 78 69799 300
a 90 1 78 69799 300
a 90 14 78 69799 300
a 90 25 78 69799 300
a 90 49 78 69799 300
a 90 98 78 69799 300
a 90 104 78 69799 300
a 90 112 78 69799 300
a 90 126 78 69799 300
a 98 1 78 69799 300
a 98 14 78 69799 300
a 98 25 78 69799 300
a 98 49 78 69799 300
a 98 90 78 69799 300
a 98 104 78 69799 300
a 98 112 78 69799 300
a 98 126 78 69799 300
a 104 1 78 69799 300
a 104 14 78 69799 300
a 104 25 78 69799 300
a 104 49 78 69799 300
a 104 90 78 69799 300
a 104 98 78 69799 300
a 104 112 78 69799 300
a 104 126 78 69799 300
a 112 1 78 69799 300
a 112 14 78 69799 300
a 112 25 78 69799 300
a 112 49 78 69799 300
a 112 90 78 69799 300
a 112 98 78 69799 300
a 112 104 78 69799 300
a 112 126 78 69799 300
a 126 1 78 69799 300
a 126 14 78 69799 300
a 126 25 78 69799 300
a 126 49 78 69799 300
a 126 90 78 69799 300
a 126 98 78 69799 300
a 126 104 78 69799 300
a 126 112 78 69799 300
a 41 99 121 69799 300
a 41 127 121 69799 300
a 41 136 121 69799 300
a 99 41 121 69799 300
a 99 127 121 69799 300
a 99 136 121 69799 300
a 127 41 121 69799 300
a 127 99 121 69799 300
a 127 136 121 69799 300
a 136 41 121 69799 300
a 136 99 121 69799 300
a 136 127 121 69799 300
a 4 105 73 69799 300
a 105 4 73 69799 300
a 2 5 136 69799 300
a 2 11 136 69799 300
a 2 20 136 69799 300
a 2 44 136 69799 300
a 2 50 136 69799 300
a 2 56 136 69799 300
a 2 61 136 69799 300
a 2 64 136 69799 300
a 2 83 136 69799 300
a 2 100 136 69799 300
a 2 106 136 69799 300
a 2 128 136 69799 300
a 2 147 136 69799 300
a 5 2 136 69799 300
a 5 11 136 69799 300
a 5 20 136 69799 300
a 5 44 136 69799 300
a 5 50 136 69799 300
a 5 56 136 69799 300
a 5 61 136 69799 300
a 5 64 136 69799 300
a 5 83 136 69799 300
a 5 100 136 69799 300
a 5 106 136 69799 300
a 5 128 136 69799 300
a 5 147 136 69799 300
a 11 2 136 69799 300
a 11 5 136 69799 300
a 11 20 136 69799 300
a 11 44 136 69799 300
a 11 50 136 69799 300
a 11 56 136 69799 300
a 11 61 136 69799 300
a 11 64 136 69799 300
a 11 83 136 69799 300
a 11 100 136 69799 300
a 11 106 136 69799 300
a 11 128 136 69799 300
a 11 147 136 69799 300
a 20 2 136 69799 300
a 20 5 136 69799 300
a 20 11 136 69799 300
a 20 44 136 69799 300
a 20 50 136 69799 300
a 20 56 136 69799 300
a 20 61 136 69799 300
a 20 64 136 69799 300
a 20 83 136 69799 300
a 20 100 136 69799 300
a 20 106 136 69799 300
a 20 128 136 69799 300
a 20 147 136 69799 300
a 44 2 136 69799 300
a 44 5 136 69799 300
a 44 11 136 69799 300
a 44 20 136 69799 300
a 44 50 136 69799 300
a 44 56 136 69799 300
a 44 61 136 69799 300
a 44 64 136 69799 300
a 44 83 136 69799 300
a 44 100 136 69799 300
a 44 106 136 69799 300
a 44 128 136 69799 300
a 44 147 136 69799 300
a 50 2 136 69799 300
a 50 5 136 69799 300
a 50 11 136 69799 300
a 50 20 136 69799 300
a 50 44 136 69799 300
a 50 56 136 69799 300
a 50 61 136 69799 300
a 50 64 136 69799 300
a 50 83 136 69799 300
a 50 100 136 69799 300
a 50 106 136 69799 300
a 50 128 136 69799 300
a 50 147 136 69799 300
a 56 2 136 69799 300
a 56 5 136 69799 300
a 56 11 136 69799 300
a 56 20 136 69799 300
a 56 44 136 69799 300
a 56 50 136 69799 300
a 56 61 136 69799 300
a 56 64 136 69799 300
a 56 83 136 69799 300
a 56 100 136 69799 300
a 56 106 136 69799 300
a 56 128 136 69799 300
a 56 147 136 69799 300
a 61 2 136 69799 300
a 61 5 136 69799 300
a 61 11 136 69799 300
a 61 20 136 69799 300
a 61 44 136 69799 300
a 61 50 136 69799 300
a 61 56 136 69799 300
a 61 64 136 69799 300
a 61 83 136 69799 300
a 61 100 136 69799 300
a 61 106 136 69799 300
a 61 128 136 69799 300
