c resource constrained multi commodity flow
c WorldSmall
a 147 157 121 138247 300
a 157 1 121 138247 300
a 157 24 121 138247 300
a 157 60 121 138247 300
a 157 87 121 138247 300
a 157 101 121 138247 300
a 157 135 121 138247 300
a 157 147 121 138247 300
a 107 110 241 138247 300
a 110 107 241 138247 300
a 49 70 73 138247 300
a 49 75 73 138247 300
a 49 136 73 138247 300
a 49 148 73 138247 300
a 70 49 73 138247 300
a 70 75 73 138247 300
a 70 136 73 138247 300
a 70 148 73 138247 300
a 75 49 73 138247 300
a 75 70 73 138247 300
a 75 136 73 138247 300
a 75 148 73 138247 300
a 136 49 73 138247 300
a 136 70 73 138247 300
a 136 75 73 138247 300
a 136 148 73 138247 300
a 148 49 73 138247 300
a 148 70 73 138247 300
a 148 75 73 138247 300
a 148 136 73 138247 300
a 25 30 136 138247 300
a 25 62 136 138247 300
a 25 88 136 138247 300
a 25 121 136 138247 300
a 25 137 136 138247 300
a 30 25 136 138247 300
a 30 62 136 138247 300
a 30 88 136 138247 300
a 30 121 136 138247 300
a 30 137 136 138247 300
a 62 25 136 138247 300
a 62 30 136 138247 300
a 62 88 136 138247 300
a 62 121 136 138247 300
a 62 137 136 138247 300
a 88 25 136 138247 300
a 88 30 136 138247 300
a 88 62 136 138247 300
a 88 121 136 138247 300
a 88 137 136 138247 300
a 121 25 136 138247 300
a 121 30 136 138247 300
a 121 62 136 138247 300
a 121 88 136 138247 300
a 121 137 136 138247 300
a 137 25 136 138247 300
a 137 30 136 138247 300
a 137 62 136 138247 300
a 137 88 136 138247 300
a 137 121 136 138247 300
a 31 117 111 138247 300
a 117 31 111 138247 300
a 26 102 108 138247 300
a 102 26 108 138247 300
a 2 8 93 138247 300
a 2 39 93 138247 300
a 2 46 93 138247 300
a 2 55 93 138247 300
a 2 67 93 138247 300
a 2 114 93 138247 300
a 2 129 93 138247 300
a 2 138 93 138247 300
a 2 152 93 138247 300
a 8 2 93 138247 300
a 8 39 93 138247 300
a 8 46 93 138247 300
a 8 55 93 138247 300
a 8 67 93 138247 300
a 8 114 93 138247 300
a 8 129 93 138247 300
a 8 138 93 138247 300
a 8 152 93 138247 300
a 39 2 93 138247 300
a 39 8 93 138247 300
a 39 46 93 138247 300
a 39 55 93 138247 300
a 39 67 93 138247 300
a 39 114 93 138247 300
a 39 129 93 138247 300
a 39 138 93 138247 300
a 39 152 93 138247 300
a 46 2 93 138247 300
a 46 8 93 138247 300
a 46 39 93 138247 300
a 46 55 93 138247 300
a 46 67 93 138247 300
a 46 114 93 138247 300
a 46 129 93 138247 300
a 46 138 93 138247 300
a 46 152 93 138247 300
a 55 2 93 138247 300
a 55 8 93 138247 300
a 55 39 93 138247 300
a 55 46 93 138247 300
a 55 67 93 138247 300
a 55 114 93 138247 300
a 55 129 93 138247 300
a 55 138 93 138247 300
a 55 152 93 138247 300
a 67 2 93 138247 300
a 67 8 93 138247 300
a 67 39 93 138247 300
a 67 46 93 138247 300
a 67 55 93 138247 300
a 67 114 93 138247 300
a 67 129 93 138247 300
a 67 138 93 138247 300
a 67 152 93 138247 300
a 114 2 93 138247 300
a 114 8 93 138247 300
a 114 39 93 138247 300
a 114 46 93 138247 300
a 114 55 93 138247 300
a 114 67 93 138247 300
a 114 129 93 138247 300
a 114 138 93 138247 300
a 114 152 93 138247 300
a 129 2 93 138247 300
a 129 8 93 138247 300
a 129 39 93 138247 300
a 129 46 93 138247 300
a 129 55 93 138247 300
a 129 67 93 138247 300
a 129 114 93 138247 300
a 129 138 93 138247 300
a 129 152 93 138247 300
a 138 2 93 138247 300
a 138 8 93 138247 300
a 138 39 93 138247 300
a 138 46 93 138247 300
a 138 55 93 138247 300
a 138 67 93 138247 300
a 138 114 93 138247 300
a 138 129 93 138247 300
a 138 152 93 138247 300
a 152 2 93 138247 300
a 152 8 93 138247 300
a 152 39 93 138247 300
a 152 46 93 138247 300
a 152 55 93 138247 300
a 152 67 93 138247 300
a 152 114 93 138247 300
a 152 129 93 138247 300
a 152 138 93 138247 300
a 80 90 186 138247 300
a 90 80 186 138247 300
a 32 50 102 138247 300
a 32 82 102 138247 300
a 32 85 102 138247 300
a 32 103 102 138247 300
a 32 118 102 138247 300
a 32 123 102 138247 300
a 32 130 102 138247 300
a 32 139 102 138247 300
a 32 149 102 138247 300
a 50 32 102 138247 300
a 50 82 102 138247 300
a 50 85 102 138247 300
a 50 103 102 138247 300
a 50 118 102 138247 300
a 50 123 102 138247 300
a 50 130 102 138247 300
a 50 139 102 138247 300
a 50 149 102 138247 300
a 82 32 102 138247 300
a 82 50 102 138247 300
a 82 85 102 138247 300
a 82 103 102 138247 300
a 82 118 102 138247 300
a 82 123 102 138247 300
a 82 130 102 138247 300
a 82 139 102 138247 300
a 82 149 102 138247 300
a 85 32 102 138247 300
a 85 50 102 138247 300
a 85 82 102 138247 300
a 85 103 102 138247 300
a 85 118 102 138247 300
a 85 123 102 138247 300
a 85 130 102 138247 300
a 85 139 102 138247 300
a 85 149 102 138247 300
a 103 32 102 138247 300
a 103 50 102 138247 300
a 103 82 102 138247 300
a 103 85 102 138247 300
a 103 118 102 138247 300
a 103 123 102 138247 300
a 103 130 102 138247 300
a 103 139 102 138247 300
a 103 149 102 138247 300
a 118 32 102 138247 300
a 118 50 102 138247 300
a 118 82 102 138247 300
a 118 85 102 138247 300
a 118 103 102 138247 300
a 118 123 102 138247 300
a 118 130 102 138247 300
a 118 139 102 138247 300
a 118 149 102 138247 300
a 123 32 102 138247 300
a 123 50 102 138247 300
a 123 82 102 138247 300
a 123 85 102 138247 300
a 123 103 102 138247 300
a 123 118 102 138247 300
a 123 130 102 138247 300
a 123 139 102 138247 300
a 123 149 102 138247 300
a 130 32 102 138247 300
a 130 50 102 138247 300
a 130 82 102 138247 300
a 130 85 102 138247 300
a 130 103 102 138247 300
a 130 118 102 138247 300
a 130 123 102 138247 300
a 130 139 102 138247 300
a 130 149 102 138247 300
a 139 32 102 138247 300
a 139 50 102 138247 300
a 139 82 102 138247 300
a 139 85 102 138247 300
a 139 103 102 138247 300
a 139 118 102 138247 300
a 139 123 102 138247 300
a 139 130 102 138247 300
a 139 149 102 138247 300
a 149 32 102 138247 300
a 149 50 102 138247 300
a 149 82 102 138247 300
a 149 85 102 138247 300
a 149 103 102 138247 300
a 149 118 102 138247 300
a 149 123 102 138247 300
a 149 130 102 138247 300
a 149 139 102 138247 300
a 18 40 68 138247 300
a 18 47 68 138247 300
a 18 131 68 138247 300
a 18 144 68 138247 300
a 40 18 68 138247 300
a 40 47 68 138247 300
a 40 131 68 138247 300
a 40 144 68 138247 300
a 47 18 68 138247 300
a 47 40 68 138247 300
a 47 131 68 138247 300
a 47 144 68 138247 300
a 131 18 68 138247 300
a 131 40 68 138247 300
a 131 47 68 138247 300
a 131 144 68 138247 300
a 144 18 68 138247 300
a 144 40 68 138247 300
a 144 47 68 138247 300
a 144 131 68 138247 300
a 9 19 48 138247 300
a 9 41 48 138247 300
a 9 48 48 138247 300
a 9 115 48 138247 300
a 9 132 48 138247 300
a 19 9 48 138247 300
a 19 41 48 138247 300
a 19 48 48 138247 300
a 19 115 48 138247 300
a 19 132 48 138247 300
a 41 9 48 138247 300
a 41 19 48 138247 300
a 41 48 48 138247 300
a 41 115 48 138247 300
a 41 132 48 138247 300
a 48 9 48 138247 300
a 48 19 48 138247 300
a 48 41 48 138247 300
a 48 115 48 138247 300
a 48 132 48 138247 300
a 115 9 48 138247 300
a 115 19 48 138247 300
a 115 41 48 138247 300
a 115 48 48 138247 300
a 115 132 48 138247 300
a 132 9 48 138247 300
a 132 19 48 138247 300
a 132 41 48 138247 300
a 132 48 48 138247 300
a 132 115 48 138247 300
a 33 91 73 138247 300
a 33 104 73 138247 300
a 33 133 73 138247 300
a 91 33 73 138247 300
a 91 104 73 138247 300
a 91 133 73 138247 300
a 104 33 73 138247 300
a 104 91 73 138247 300
a 104 133 73 138247 300
a 133 33 73 138247 300
a 133 91 73 138247 300
a 133 104 73 138247 300
a 34 78 187 138247 300
a 34 124 187 138247 300
a 78 34 187 138247 300
a 78 124 187 138247 300
a 124 34 187 138247 300
a 124 78 187 138247 300
a 20 42 59 138247 300
a 20 57 59 138247 300
a 20 81 59 138247 300
a 20 105 59 138247 300
a 20 116 59 138247 300
a 20 134 59 138247 300
a 20 140 59 138247 300
a 20 163 59 138247 300
a 42 20 59 138247 300
a 42 57 59 138247 300
a 42 81 59 138247 300
a 42 105 59 138247 300
a 42 116 59 138247 300
a 42 134 59 138247 300
a 42 140 59 138247 300
a 42 163 59 138247 300
a 57 20 59 138247 300
a 57 42 59 138247 300
a 57 81 59 138247 300
a 57 105 59 138247 300
a 57 116 59 138247 300
a 57 134 59 138247 300
a 57 140 59 138247 300
a 57 163 59 138247 300
a 81 20 59 138247 300
a 81 42 59 138247 300
a 81 57 59 138247 300
a 81 105 59 138247 300
a 81 116 59 138247 300
a 81 134 59 138247 300
a 81 140 59 138247 300
a 81 163 59 138247 300
a 105 20 59 138247 300
a 105 42 59 138247 300
a 105 57 59 138247 300
a 105 81 59 138247 300
a 105 116 59 138247 300
a 105 134 59 138247 300
a 105 140 59 138247 300
a 105 163 59 138247 300
a 116 20 59 138247 300
a 116 42 59 138247 300
a 116 57 59 138247 300
a 116 81 59 138247 300
a 116 105 59 138247 300
a 116 134 59 138247 300
a 116 140 59 138247 300
a 116 163 59 138247 300
a 134 20 59 138247 300
a 134 42 59 138247 300
a 134 57 59 138247 300
a 134 81 59 138247 300
a 134 105 59 138247 300
a 134 116 59 138247 300
a 134 140 59 138247 300
a 134 163 59 138247 300
a 140 20 59 138247 300
a 140 42 59 138247 300
a 140 57 59 138247 300
a 140 81 59 138247 300
a 140 105 59 138247 300
a 140 116 59 138247 300
a 140 134 59 138247 300
a 140 163 59 138247 300
a 163 20 59 138247 300
a 163 42 59 138247 300
a 163 57 59 138247 300
a 163 81 59 138247 300
a 163 105 59 138247 300
a 163 116 59 138247 300
a 163 134 59 138247 300
a 163 140 59 138247 300
a 86 125 0 138247 300
a 86 153 0 138247 300
a 125 86 0 138247 300
a 125 153 0 138247 300
a 153 86 0 138247 300
a 153 125 0 138247 300
a 3 27 148 138247 300
a 3 63 148 138247 300
a 3 79 148 138247 300
a 3 96 148 138247 300
a 3 106 148 138247 300
a 3 141 148 138247 300
a 3 150 148 138247 300
a 3 154 148 138247 300
a 3 158 148 138247 300
a 27 3 148 138247 300
a 27 63 148 138247 300
a 27 79 148 138247 300
a 27 96 148 138247 300
a 27 106 148 138247 300
a 27 141 148 138247 300
a 27 150 148 138247 300
a 27 154 148 138247 300
a 27 158 148 138247 300
a 63 3 148 138247 300
a 63 27 148 138247 300
a 63 79 148 138247 300
a 63 96 148 138247 300
a 63 106 148 138247 300
a 63 141 148 138247 300
a 63 150 148 138247 300
a 63 154 148 138247 300
a 63 158 148 138247 300
a 79 3 148 138247 300
a 79 27 148 138247 300
a 79 63 148 138247 300
a 79 96 148 138247 300
a 79 106 148 138247 300
a 79 141 148 138247 300
a 79 150 148 138247 300
a 79 154 148 138247 300
a 79 158 148 138247 300
a 96 3 148 138247 300
a 96 27 148 138247 300
a 96 63 148 138247 300
a 96 79 148 138247 300
a 96 106 148 138247 300
a 96 141 148 138247 300
a 96 150 148 138247 300
a 96 154 148 138247 300
a 96 158 148 138247 300
a 106 3 148 138247 300
a 106 27 148 138247 300
a 106 63 148 138247 300
a 106 79 148 138247 300
a 106 96 148 138247 300
a 106 141 148 138247 300
a 106 150 148 138247 300
a 106 154 148 138247 300
a 106 158 148 138247 300
a 141 3 148 138247 300
a 141 27 148 138247 300
a 141 63 148 138247 300
a 141 79 148 138247 300
a 141 96 148 138247 300
a 141 106 148 138247 300
a 141 150 148 138247 300
a 141 154 148 138247 300
a 141 158 148 138247 300
a 150 3 148 138247 300
a 150 27 148 138247 300
a 150 63 148 138247 300
a 150 79 148 138247 300
a 150 96 148 138247 300
a 150 106 148 138247 300
a 150 141 148 138247 300
a 150 154 148 138247 300
a 150 158 148 138247 300
a 154 3 148 138247 300
a 154 27 148 138247 300
a 154 63 148 138247 300
a 154 79 148 138247 300
a 154 96 148 138247 300
a 154 106 148 138247 300
a 154 141 148 138247 300
a 154 150 148 138247 300
a 154 158 148 138247 300
a 158 3 148 138247 300
a 158 27 148 138247 300
a 158 63 148 138247 300
a 158 79 148 138247 300
a 158 96 148 138247 300
a 158 106 148 138247 300
a 158 141 148 138247 300
a 158 150 148 138247 300
a 158 154 148 138247 300
a 58 71 71 138247 300
a 58 92 71 138247 300
a 71 58 71 138247 300
a 71 92 71 138247 300
a 92 58 71 138247 300
a 92 71 71 138247 300
a 11 108 101 138247 300
a 11 111 101 138247 300
a 108 11 101 138247 300
a 108 111 101 138247 300
a 111 11 101 138247 300
a 111 108 101 138247 300
a 28 109 107 138247 300
a 28 159 107 138247 300
a 109 28 107 138247 300
a 109 159 107 138247 300
a 159 28 107 138247 300
a 159 109 107 138247 300
a 35 72 66 138247 300
a 35 76 66 138247 300
a 35 83 66 138247 300
a 35 94 66 138247 300
a 72 35 66 138247 300
a 72 76 66 138247 300
a 72 83 66 138247 300
a 72 94 66 138247 300
a 76 35 66 138247 300
a 76 72 66 138247 300
a 76 83 66 138247 300
a 76 94 66 138247 300
a 83 35 66 138247 300
a 83 72 66 138247 300
a 83 76 66 138247 300
a 83 94 66 138247 300
a 94 35 66 138247 300
a 94 72 66 138247 300
a 94 76 66 138247 300
a 94 83 66 138247 300
a 84 119 19 138247 300
a 119 84 19 138247 300
a 10 21 25 138247 300
a 21 10 25 138247 300
a 12 51 487 138247 300
a 12 64 487 138247 300
a 12 155 487 138247 300
a 12 160 487 138247 300
a 51 12 487 138247 300
a 51 64 487 138247 300
a 51 155 487 138247 300
a 51 160 487 138247 300
a 64 12 487 138247 300
a 64 51 487 138247 300
a 64 155 487 138247 300
a 64 160 487 138247 300
a 155 12 487 138247 300
a 155 51 487 138247 300
a 155 64 487 138247 300
a 155 160 487 138247 300
a 160 12 487 138247 300
a 160 51 487 138247 300
a 160 64 487 138247 300
a 160 155 487 138247 300
a 13 22 571 138247 300
a 13 68 571 138247 300
a 13 145 571 138247 300
a 22 13 571 138247 300
a 22 68 571 138247 300
a 22 145 571 138247 300
a 68 13 571 138247 300
a 68 22 571 138247 300
a 68 145 571 138247 300
a 145 13 571 138247 300
a 145 22 571 138247 300
a 145 68 571 138247 300
a 29 98 211 138247 300
a 29 164 211 138247 300
a 98 29 211 138247 300
a 98 164 211 138247 300
a 164 29 211 138247 300
a 164 98 211 138247 300
a 171 59 0 138247 100
a 172 142 0 138247 100
a 172 14 0 138247 100
a 209 161 0 138247 100
a 169 99 0 138247 100
a 169 77 0 138247 100
a 198 58 0 138247 100
a 198 71 0 138247 100
a 198 92 0 138247 100
a 174 100 0 138247 100
a 174 127 0 138247 100
a 174 143 0 138247 100
a 174 5 0 138247 100
a 174 15 0 138247 100
a 174 38 0 138247 100
a 174 45 0 138247 100
a 174 52 0 138247 100
a 174 74 0 138247 100
a 187 103 0 138247 100
a 187 130 0 138247 100
a 187 139 0 138247 100
a 187 149 0 138247 100
a 187 32 0 138247 100
a 187 50 0 138247 100
a 187 82 0 138247 100
a 187 85 0 138247 100
a 187 118 0 138247 100
a 187 123 0 138247 100
a 192 34 0 138247 100
a 192 78 0 138247 100
a 192 124 0 138247 100
a 193 56 0 138247 100
a 200 159 0 138247 100
a 200 28 0 138247 100
a 200 109 0 138247 100
a 210 113 0 138247 100
a 203 44 0 138247 100
a 211 164 0 138247 100
a 211 29 0 138247 100
a 211 98 0 138247 100
a 183 102 0 138247 100
a 183 26 0 138247 100
a 170 156 0 138247 100
a 170 112 0 138247 100
a 184 122 0 138247 100
a 191 104 0 138247 100
a 191 133 0 138247 100
a 191 33 0 138247 100
a 191 91 0 138247 100
a 167 4 0 138247 100
a 167 36 0 138247 100
a 189 97 0 138247 100
a 190 132 0 138247 100
a 190 9 0 138247 100
a 190 19 0 138247 100
a 190 41 0 138247 100
a 190 48 0 138247 100
a 190 115 0 138247 100
a 182 31 0 138247 100
a 182 117 0 138247 100
a 194 105 0 138247 100
a 194 134 0 138247 100
a 194 140 0 138247 100
a 194 163 0 138247 100
a 194 20 0 138247 100
a 194 42 0 138247 100
a 194 57 0 138247 100
a 194 81 0 138247 100
a 194 116 0 138247 100
a 208 68 0 138247 100
a 208 145 0 138247 100
a 208 13 0 138247 100
a 208 22 0 138247 100
a 197 43 0 138247 100
a 180 136 0 138247 100
a 180 148 0 138247 100
a 180 49 0 138247 100
a 180 70 0 138247 100
a 180 75 0 138247 100
a 202 35 0 138247 100
a 202 72 0 138247 100
a 202 76 0 138247 100
a 202 83 0 138247 100
a 202 94 0 138247 100
a 206 155 0 138247 100
a 206 160 0 138247 100
a 206 12 0 138247 100
a 206 51 0 138247 100
a 206 64 0 138247 100
a 177 1 0 138247 100
a 177 101 0 138247 100
a 177 135 0 138247 100
a 177 147 0 138247 100
a 177 157 0 138247 100
a 177 24 0 138247 100
a 177 60 0 138247 100
a 177 87 0 138247 100
a 196 3 0 138247 100
a 196 106 0 138247 100
a 196 141 0 138247 100
a 196 150 0 138247 100
a 196 154 0 138247 100
a 196 158 0 138247 100
a 196 27 0 138247 100
a 196 63 0 138247 100
a 196 79 0 138247 100
a 196 96 0 138247 100
a 207 65 0 138247 100
a 204 84 0 138247 100
a 204 119 0 138247 100
a 178 61 0 138247 100
a 166 120 0 138247 100
a 176 0 0 138247 100
a 176 66 0 138247 100
a 176 128 0 138247 100
a 176 151 0 138247 100
a 176 7 0 138247 100
a 176 17 0 138247 100
a 176 54 0 138247 100
a 199 11 0 138247 100
a 199 108 0 138247 100
a 199 111 0 138247 100
a 205 10 0 138247 100
a 205 21 0 138247 100
a 175 6 0 138247 100
a 175 16 0 138247 100
a 175 53 0 138247 100
a 195 153 0 138247 100
a 195 86 0 138247 100
a 195 125 0 138247 100
a 179 107 0 138247 100
a 179 110 0 138247 100
a 165 126 0 138247 100
a 165 146 0 138247 100
a 165 162 0 138247 100
a 165 69 0 138247 100
a 165 73 0 138247 100
a 165 89 0 138247 100
a 168 23 0 138247 100
a 168 95 0 138247 100
a 181 137 0 138247 100
a 181 25 0 138247 100
a 181 30 0 138247 100
a 181 62 0 138247 100
a 181 88 0 138247 100
a 181 121 0 138247 100
a 185 2 0 138247 100
a 185 67 0 138247 100
a 185 129 0 138247 100
a 185 138 0 138247 100
a 185 152 0 138247 100
a 185 8 0 138247 100
a 185 39 0 138247 100
a 185 46 0 138247 100
a 185 55 0 138247 100
a 185 114 0 138247 100
a 188 131 0 138247 100
a 188 144 0 138247 100
a 188 18 0 138247 100
a 188 40 0 138247 100
a 188 47 0 138247 100
a 173 37 0 138247 100
a 201 93 0 138247 100
a 186 80 0 138247 100
a 186 90 0 138247 100
a 156 217 0 138247 100
a 112 217 0 138247 100
a 155 253 0 138247 100
a 160 253 0 138247 100
a 12 253 0 138247 100
a 51 253 0 138247 100
a 64 253 0 138247 100
a 122 231 0 138247 100
a 126 212 0 138247 100
a 146 212 0 138247 100
a 162 212 0 138247 100
a 69 212 0 138247 100
a 73 212 0 138247 100
a 89 212 0 138247 100
a 161 256 0 138247 100
a 120 213 0 138247 100
a 68 255 0 138247 100
a 145 255 0 138247 100
a 13 255 0 138247 100
a 22 255 0 138247 100
a 56 240 0 138247 100
a 136 227 0 138247 100
a 148 227 0 138247 100
a 49 227 0 138247 100
a 70 227 0 138247 100
a 75 227 0 138247 100
a 99 216 0 138247 100
a 77 216 0 138247 100
a 131 235 0 138247 100
a 144 235 0 138247 100
a 18 235 0 138247 100
a 40 235 0 138247 100
a 47 235 0 138247 100
a 31 229 0 138247 100
a 117 229 0 138247 100
a 3 243 0 138247 100
a 106 243 0 138247 100
a 141 243 0 138247 100
a 150 243 0 138247 100
a 154 243 0 138247 100
a 158 243 0 138247 100
a 27 243 0 138247 100
a 63 243 0 138247 100
a 79 243 0 138247 100
a 96 243 0 138247 100
a 58 245 0 138247 100
a 71 245 0 138247 100
a 92 245 0 138247 100
a 43 244 0 138247 100
a 80 233 0 138247 100
a 90 233 0 138247 100
a 137 228 0 138247 100
a 25 228 0 138247 100
a 30 228 0 138247 100
a 62 228 0 138247 100
a 88 228 0 138247 100
a 121 228 0 138247 100
a 102 230 0 138247 100
a 26 230 0 138247 100
a 97 236 0 138247 100
a 61 225 0 138247 100
a 159 247 0 138247 100
a 28 247 0 138247 100
a 109 247 0 138247 100
a 153 242 0 138247 100
a 86 242 0 138247 100
a 125 242 0 138247 100
a 142 219 0 138247 100
a 14 219 0 138247 100
a 6 222 0 138247 100
a 16 222 0 138247 100
a 53 222 0 138247 100
a 34 239 0 138247 100
a 78 239 0 138247 100
a 124 239 0 138247 100
a 0 223 0 138247 100
a 66 223 0 138247 100
a 128 223 0 138247 100
a 151 223 0 138247 100
a 7 223 0 138247 100
a 17 223 0 138247 100
a 54 223 0 138247 100
a 4 214 0 138247 100
a 36 214 0 138247 100
a 107 226 0 138247 100
a 110 226 0 138247 100
a 93 248 0 138247 100
a 59 218 0 138247 100
a 10 252 0 138247 100
a 21 252 0 138247 100
a 1 224 0 138247 100
a 101 224 0 138247 100
a 135 224 0 138247 100
a 147 224 0 138247 100
a 157 224 0 138247 100
a 24 224 0 138247 100
a 60 224 0 138247 100
a 87 224 0 138247 100
a 44 250 0 138247 100
a 105 241 0 138247 100
a 134 241 0 138247 100
a 140 241 0 138247 100
a 163 241 0 138247 100
a 20 241 0 138247 100
a 42 241 0 138247 100
a 57 241 0 138247 100
a 81 241 0 138247 100
a 116 241 0 138247 100
a 23 215 0 138247 100
a 95 215 0 138247 100
a 37 220 0 138247 100
a 132 237 0 138247 100
a 9 237 0 138247 100
a 19 237 0 138247 100
a 41 237 0 138247 100
a 48 237 0 138247 100
a 115 237 0 138247 100
a 104 238 0 138247 100
a 133 238 0 138247 100
a 33 238 0 138247 100
a 91 238 0 138247 100
a 11 246 0 138247 100
a 108 246 0 138247 100
a 111 246 0 138247 100
a 65 254 0 138247 100
a 35 249 0 138247 100
a 72 249 0 138247 100
a 76 249 0 138247 100
a 83 249 0 138247 100
a 94 249 0 138247 100
a 84 251 0 138247 100
a 119 251 0 138247 100
a 100 221 0 138247 100
a 127 221 0 138247 100
a 143 221 0 138247 100
a 5 221 0 138247 100
a 15 221 0 138247 100
a 38 221 0 138247 100
a 45 221 0 138247 100
a 52 221 0 138247 100
a 74 221 0 138247 100
a 164 258 0 138247 100
a 29 258 0 138247 100
a 98 258 0 138247 100
a 113 257 0 138247 100
a 2 232 0 138247 100
a 67 232 0 138247 100
a 129 232 0 138247 100
a 138 232 0 138247 100
a 152 232 0 138247 100
a 8 232 0 138247 100
a 39 232 0 138247 100
a 46 232 0 138247 100
a 55 232 0 138247 100
a 114 232 0 138247 100
a 103 234 0 138247 100
a 130 234 0 138247 100
a 139 234 0 138247 100
a 149 234 0 138247 100
a 32 234 0 138247 100
a 50 234 0 138247 100
a 82 234 0 138247 100
a 85 234 0 138247 100
a 118 234 0 138247 100
a 123 234 0 138247 100
