c resource constrained multi commodity flow
c WorldSmall
a 147 157 121 138247 300
a 157 1 121 138247 300
a 157 24 121 138247 300
a 157 60 121 138247 300
a 157 87 121 138247 300
a 157 101 121 138247 300
a 157 135 121 138247 300
a 157 147 121 138247 300
a 107 110 241 138247 300
a 110 107 241 138247 300
a 49 70 73 138247 300
a 49 75 73 138247 300
a 49 136 73 138247 300
a 49 148 73 138247 300
a 70 49 73 138247 300
a 70 75 73 138247 300
a 70 136 73 138247 300
a 70 148 73 138247 300
a 75 49 73 138247 300
a 75 70 73 138247 300
a 75 136 73 138247 300
a 75 148 73 138247 300
a 136 49 73 138247 300
a 136 70 73 138247 300
a 136 75 73 138247 300
a 136 148 73 138247 300
a 148 49 73 138247 300
a 148 70 73 138247 300
a 148 75 73 138247 300
a 148 136 73 138247 300
a 25 30 136 138247 300
a 25 62 136 138247 300
a 25 88 136 138247 300
a 25 121 136 138247 300
a 25 137 136 138247 300
a 30 25 136 138247 300
a 30 62 136 138247 300
a 30 88 136 138247 300
a 30 121 136 138247 300
a 30 137 136 138247 300
a 62 25 136 138247 300
a 62 30 136 138247 300
a 62 88 136 138247 300
a 62 121 136 138247 300
a 62 137 136 138247 300
a 88 25 136 138247 300
a 88 30 136 138247 300
a 88 62 136 138247 300
a 88 121 136 138247 300
a 88 137 136 138247 300
a 121 25 136 138247 300
a 121 30 136 138247 300
a 121 62 136 138247 300
a 121 88 136 138247 300
a 121 137 136 138247 300
a 137 25 136 138247 300
a 137 30 136 138247 300
a 137 62 136 138247 300
a 137 88 136 138247 300
a 137 121 136 138247 300
a 31 117 111 138247 300
a 117 31 111 138247 300
a 26 102 108 138247 300
a 102 26 108 138247 300
a 2 8 93 138247 300
a 2 39 93 138247 300
a 2 46 93 138247 300
a 2 55 93 138247 300
a 2 67 93 138247 300
a 2 114 93 138247 300
a 2 129 93 138247 300
a 2 138 93 138247 300
a 2 152 93 138247 300
a 8 2 93 138247 300
a 8 39 93 138247 300
a 8 46 93 138247 300
a 8 55 93 138247 300
a 8 67 93 138247 300
a 8 114 93 138247 300
a 8 129 93 138247 300
a 8 138 93 138247 300
a 8 152 93 138247 300
a 39 2 93 138247 300
a 39 8 93 138247 300
a 39 46 93 138247 300
a 39 55 93 138247 300
a 39 67 93 138247 300
a 39 114 93 138247 300
a 39 129 93 138247 300
a 39 138 93 138247 300
a 39 152 93 138247 300
a 46 2 93 138247 300
a 46 8 93 138247 300
a 46 39 93 138247 300
a 46 55 93 138247 300
a 46 67 93 138247 300
a 46 114 93 138247 300
a 46 129 93 138247 300
a 46 138 93 138247 300
a 46 152 93 138247 300
a 55 2 93 138247 300
a 55 8 93 138247 300
a 55 39 93 138247 300
a 55 46 93 138247 300
a 55 67 93 138247 300
a 55 114 93 138247 300
a 55 129 93 138247 300
a 55 138 93 138247 300
a 55 152 93 138247 300
a 67 2 93 138247 300
a 67 8 93 138247 300
a 67 39 93 138247 300
a 67 46 93 138247 300
a 67 55 93 138247 300
a 67 114 93 138247 300
a 67 129 93 138247 300
a 67 138 93 138247 300
a 67 152 93 138247 300
a 114 2 93 138247 300
a 114 8 93 138247 300
a 114 39 93 138247 300
a 114 46 93 138247 300
a 114 55 93 138247 300
a 114 67 93 138247 300
a 114 129 93 138247 300
a 114 138 93 138247 300
a 114 152 93 138247 300
a 129 2 93 138247 300
a 129 8 93 138247 300
a 129 39 93 138247 300
a 129 46 93 138247 300
a 129 55 93 138247 300
a 129 67 93 138247 300
a 129 114 93 138247 300
a 129 138 93 138247 300
a 129 152 93 138247 300
a 138 2 93 138247 300
a 138 8 93 138247 300
a 138 39 93 138247 300
a 138 46 93 138247 300
a 138 55 93 138247 300
a 138 67 93 138247 300
a 138 114 93 138247 300
a 138 129 93 138247 300
a 138 152 93 138247 300
a 152 2 93 138247 300
a 152 8 93 138247 300
a 152 39 93 138247 300
a 152 46 93 138247 300
a 152 55 93 138247 300
a 152 67 93 138247 300
a 152 114 93 138247 300
a 152 129 93 138247 300
a 152 138 93 138247 300
a 80 90 186 138247 300
a 90 80 186 138247 300
a 32 50 102 138247 300
a 32 82 102 138247 300
a 32 85 102 138247 300
a 32 103 102 138247 300
a 32 118 102 138247 300
a 32 123 102 138247 300
a 32 130 102 138247 300
a 32 139 102 138247 300
a 32 149 102 138247 300
a 50 32 102 138247 300
a 50 82 102 138247 300
a 50 85 102 138247 300
a 50 103 102 138247 300
a 50 118 102 138247 300
a 50 123 102 138247 300
a 50 130 102 138247 300
a 50 139 102 138247 300
a 50 149 102 138247 300
a 82 32 102 138247 300
a 82 50 102 138247 300
a 82 85 102 138247 300
a 82 103 102 138247 300
a 82 118 102 138247 300
a 82 123 102 138247 300
a 82 130 102 138247 300
a 82 139 102 138247 300
a 82 149 102 138247 300
a 85 32 102 138247 300
a 85 50 102 138247 300
a 85 82 102 138247 300
a 85 103 102 138247 300
a 85 118 102 138247 300
a 85 123 102 138247 300
a 85 130 102 138247 300
a 85 139 102 138247 300
a 85 149 102 138247 300
a 103 32 102 138247 300
a 103 50 102 138247 300
a 103 82 102 138247 300
a 103 85 102 138247 300
a 103 118 102 138247 300
a 103 123 102 138247 300
a 103 130 102 138247 300
a 103 139 102 138247 300
a 103 149 102 138247 300
a 118 32 102 138247 300
a 118 50 102 138247 300
a 118 82 102 138247 300
a 118 85 102 138247 300
a 118 103 102 138247 300
a 118 123 102 138247 300
a 118 130 102 138247 300
a 118 139 102 138247 300
a 118 149 102 138247 300
a 123 32 102 138247 300
a 123 50 102 138247 300
a 123 82 102 138247 300
a 123 85 102 138247 300
a 123 103 102 138247 300
a 123 118 102 138247 300
a 123 130 102 138247 300
a 123 139 102 138247 300
a 123 149 102 138247 300
a 130 32 102 138247 300
a 130 50 102 138247 300
a 130 82 102 138247 300
a 130 85 102 138247 300
a 130 103 102 138247 300
a 130 118 102 138247 300
a 130 123 102 138247 300
a 130 139 102 138247 300
a 130 149 102 138247 300
a 139 32 102 138247 300
a 139 50 102 138247 300
a 139 82 102 138247 300
a 139 85 102 138247 300
a 139 103 102 138247 300
a 139 118 102 138247 300
a 139 123 102 138247 300
a 139 130 102 138247 300
a 139 149 102 138247 300
a 149 32 102 138247 300
a 149 50 102 138247 300
a 149 82 102 138247 300
a 149 85 102 138247 300
a 149 103 102 138247 300
a 149 118 102 138247 300
a 149 123 102 138247 300
a 149 130 102 138247 300
a 149 139 102 138247 300
a 18 40 68 138247 300
a 18 47 68 138247 300
a 18 131 68 138247 300
a 18 144 68 138247 300
a 40 18 68 138247 300
a 40 47 68 138247 300
a 40 131 68 138247 300
a 40 144 68 138247 300
a 47 18 68 138247 300
a 47 40 68 138247 300
a 47 131 68 138247 300
a 47 144 68 138247 300
a 131 18 68 138247 300
a 131 40 68 138247 300
a 131 47 68 138247 300
a 131 144 68 138247 300
a 144 18 68 138247 300
a 144 40 68 138247 300
a 144 47 68 138247 300
a 144 131 68 138247 300
a 9 19 48 138247 300
a 9 41 48 138247 300
a 9 48 48 138247 300
a 9 115 48 138247 300
a 9 132 48 138247 300
a 19 9 48 138247 300
a 19 41 48 138247 300
a 19 48 48 138247 300
a 19 115 48 138247 300
a 19 132 48 138247 300
a 41 9 48 138247 300
a 41 19 48 138247 300
a 41 48 48 138247 300
a 41 115 48 138247 300
a 41 132 48 138247 300
a 48 9 48 138247 300
a 48 19 48 138247 300
a 48 41 48 138247 300
a 48 115 48 138247 300
a 48 132 48 138247 300
a 115 9 48 138247 300
a 115 19 48 138247 300
a 115 41 48 138247 300
a 115 48 48 138247 300
a 115 132 48 138247 300
a 132 9 48 138247 300
a 132 19 48 138247 300
a 132 41 48 138247 300
a 132 48 48 138247 300
a 132 115 48 138247 300
a 33 91 73 138247 300
a 33 104 73 138247 300
a 33 133 73 138247 300
a 91 33 73 138247 300
a 91 104 73 138247 300
a 91 133 73 138247 300
a 104 33 73 138247 300
a 104 91 73 138247 300
a 104 133 73 138247 300
a 133 33 73 138247 300
a 133 91 73 138247 300
a 133 104 73 138247 300
a 34 78 187 138247 300
a 34 124 187 138247 300
a 78 34 187 138247 300
a 78 124 187 138247 300
a 124 34 187 138247 300
a 124 78 187 138247 300
a 20 42 59 138247 300
a 20 57 59 138247 300
a 20 81 59 138247 300
a 20 105 59 138247 300
a 20 116 59 138247 300
a 20 134 59 138247 300
a 20 140 59 138247 300
a 20 163 59 138247 300
a 42 20 59 138247 300
a 42 57 59 138247 300
a 42 81 59 138247 300
a 42 105 59 138247 300
a 42 116 59 138247 300
a 42 134 59 138247 300
a 42 140 59 138247 300
a 42 163 59 138247 300
a 57 20 59 138247 300
a 57 42 59 138247 300
a 57 81 59 138247 300
a 57 105 59 138247 300
a 57 116 59 138247 300
a 57 134 59 138247 300
a 57 140 59 138247 300
a 57 163 59 138247 300
a 81 20 59 138247 300
a 81 42 59 138247 300
a 81 57 59 138247 300
a 81 105 59 138247 300
a 81 116 59 138247 300
a 81 134 59 138247 300
a 81 140 59 138247 300
a 81 163 59 138247 300
a 105 20 59 138247 300
a 105 42 59 138247 300
a 105 57 59 138247 300
a 105 81 59 138247 300
a 105 116 59 138247 300
a 105 134 59 138247 300
a 105 140 59 138247 300
a 105 163 59 138247 300
a 116 20 59 138247 300
a 116 42 59 138247 300
a 116 57 59 138247 300
a 116 81 59 138247 300
a 116 105 59 138247 300
a 116 134 59 138247 300
a 116 140 59 138247 300
a 116 163 59 138247 300
a 134 20 59 138247 300
a 134 42 59 138247 300
a 134 57 59 138247 300
a 134 81 59 138247 300
a 134 105 59 138247 300
a 134 116 59 138247 300
a 134 140 59 138247 300
a 134 163 59 138247 300
a 140 20 59 138247 300
a 140 42 59 138247 300
a 140 57 59 138247 300
a 140 81 59 138247 300
a 140 105 59 138247 300
a 140 116 59 138247 300
a 140 134 59 138247 300
a 140 163 59 138247 300
a 163 20 59 138247 300
a 163 42 59 138247 300
a 163 57 59 138247 300
a 163 81 59 138247 300
a 163 105 59 138247 300
a 163 116 59 138247 300
a 163 134 59 138247 300
a 163 140 59 138247 300
a 86 125 0 138247 300
a 86 153 0 138247 300
a 125 86 0 138247 300
a 125 153 0 138247 300
a 153 86 0 138247 300
a 153 125 0 138247 300
a 3 27 148 138247 300
a 3 63 148 138247 300
a 3 79 148 138247 300
a 3 96 148 138247 300
a 3 106 148 138247 300
a 3 141 148 138247 300
a 3 150 148 138247 300
a 3 154 148 138247 300
a 3 158 148 138247 300
a 27 3 148 138247 300
a 27 63 148 138247 300
a 27 79 148 138247 300
a 27 96 148 138247 300
a 27 106 148 138247 300
a 27 141 148 138247 300
a 27 150 148 138247 300
a 27 154 148 138247 300
a 27 158 148 138247 300
a 63 3 148 138247 300
a 63 27 148 138247 300
a 63 79 148 138247 300
a 63 96 148 138247 300
a 63 106 148 138247 300
a 63 141 148 138247 300
a 63 150 148 138247 300
a 63 154 148 138247 300
a 63 158 148 138247 300
a 79 3 148 138247 300
a 79 27 148 138247 300
a 79 63 148 138247 300
a 79 96 148 138247 300
a 79 106 148 138247 300
a 79 141 148 138247 300
a 79 150 148 138247 300
a 79 154 148 138247 300
a 79 158 148 138247 300
a 96 3 148 138247 300
a 96 27 148 138247 300
a 96 63 148 138247 300
a 96 79 148 138247 300
a 96 106 148 138247 300
a 96 141 148 138247 300
a 96 150 148 138247 300
a 96 154 148 138247 300
a 96 158 148 138247 300
a 106 3 148 138247 300
a 106 27 148 138247 300
a 106 63 148 138247 300
a 106 79 148 138247 300
a 106 96 148 138247 300
a 106 141 148 138247 300
a 106 150 148 138247 300
a 106 154 148 138247 300
a 106 158 148 138247 300
a 141 3 148 138247 300
a 141 27 148 138247 300
a 141 63 148 138247 300
a 141 79 148 138247 300
a 141 96 148 138247 300
a 141 106 148 138247 300
a 141 150 148 138247 300
a 141 154 148 138247 300
a 141 158 148 138247 300
a 150 3 148 138247 300
a 150 27 148 138247 300
a 150 63 148 138247 300
a 150 79 148 138247 300
a 150 96 148 138247 300
a 150 106 148 138247 300
a 150 141 148 138247 300
a 150 154 148 138247 300
a 150 158 148 138247 300
a 154 3 148 138247 300
a 154 27 148 138247 300
a 154 63 148 138247 300
a 154 79 148 138247 300
a 154 96 148 138247 300
a 154 106 148 138247 300
a 154 141 148 138247 300
a 154 150 148 138247 300
a 154 158 148 138247 300
a 158 3 148 138247 300
a 158 27 148 138247 300
a 158 63 148 138247 300
a 158 79 148 138247 300
a 158 96 148 138247 300
a 158 106 148 138247 300
a 158 141 148 138247 300
a 158 150 148 138247 300
a 158 154 148 138247 300
a 58 71 71 138247 300
a 58 92 71 138247 300
a 71 58 71 138247 300
a 71 92 71 138247 300
a 92 58 71 138247 300
a 92 71 71 138247 300
a 11 108 101 138247 300
a 11 111 101 138247 300
a 108 11 101 138247 300
a 108 111 101 138247 300
a 111 11 101 138247 300
a 111 108 101 138247 300
a 28 109 107 138247 300
a 28 159 107 138247 300
a 109 28 107 138247 300
a 109 159 107 138247 300
a 159 28 107 138247 300
a 159 109 107 138247 300
a 35 72 66 138247 300
a 35 76 66 138247 300
a 35 83 66 138247 300
a 35 94 66 138247 300
a 72 35 66 138247 300
a 72 76 66 138247 300
a 72 83 66 138247 300
a 72 94 66 138247 300
a 76 35 66 138247 300
a 76 72 66 138247 300
a 76 83 66 138247 300
a 76 94 66 138247 300
a 83 35 66 138247 300
a 83 72 66 138247 300
a 83 76 66 138247 300
a 83 94 66 138247 300
a 94 35 66 138247 300
a 94 72 66 138247 300
a 94 76 66 138247 300
a 94 83 66 138247 300
a 84 119 19 138247 300
a 119 84 19 138247 300
a 10 21 25 138247 300
a 21 10 25 138247 300
a 12 51 487 138247 300
a 12 64 487 138247 300
a 12 155 487 138247 300
a 12 160 487 138247 300
a 51 12 487 138247 300
a 51 64 487 138247 300
a 51 155 487 138247 300
a 51 160 487 138247 300
a 64 12 487 138247 300
a 64 51 487 138247 300
a 64 155 487 138247 300
a 64 160 487 138247 300
a 155 12 487 138247 300
a 155 51 487 138247 300
a 155 64 487 138247 300
a 155 160 487 138247 300
a 160 12 487 138247 300
a 160 51 487 138247 300
a 160 64 487 138247 300
a 160 155 487 138247 300
a 13 22 571 138247 300
a 13 68 571 138247 300
a 13 145 571 138247 300
a 22 13 571 138247 300
a 22 68 571 138247 300
a 22 145 571 138247 300
a 68 13 571 138247 300
a 68 22 571 138247 300
a 68 145 571 138247 300
a 145 13 571 138247 300
a 145 22 571 138247 300
a 145 68 571 138247 300
a 29 98 211 138247 300
a 29 164 211 138247 300
a 98 29 211 138247 300
a 98 164 211 138247 300
a 164 29 211 138247 300
a 164 98 211 138247 300
a 165 23 0 138247 100
a 165 95 0 138247 100
a 166 161 0 138247 100
a 167 102 0 138247 100
a 167 26 0 138247 100
a 168 68 0 138247 100
a 168 145 0 138247 100
a 168 13 0 138247 100
a 168 22 0 138247 100
a 169 84 0 138247 100
a 169 119 0 138247 100
a 170 105 0 138247 100
a 170 134 0 138247 100
a 170 140 0 138247 100
a 170 163 0 138247 100
a 170 20 0 138247 100
a 170 42 0 138247 100
a 170 57 0 138247 100
a 170 81 0 138247 100
a 170 116 0 138247 100
a 171 103 0 138247 100
a 171 130 0 138247 100
a 171 139 0 138247 100
a 171 149 0 138247 100
a 171 32 0 138247 100
a 171 50 0 138247 100
a 171 82 0 138247 100
a 171 85 0 138247 100
a 171 118 0 138247 100
a 171 123 0 138247 100
a 172 120 0 138247 100
a 173 136 0 138247 100
a 173 148 0 138247 100
a 173 49 0 138247 100
a 173 70 0 138247 100
a 173 75 0 138247 100
a 174 43 0 138247 100
a 175 1 0 138247 100
a 175 101 0 138247 100
a 175 135 0 138247 100
a 175 147 0 138247 100
a 175 157 0 138247 100
a 175 24 0 138247 100
a 175 60 0 138247 100
a 175 87 0 138247 100
a 176 61 0 138247 100
a 177 164 0 138247 100
a 177 29 0 138247 100
a 177 98 0 138247 100
a 178 153 0 138247 100
a 178 86 0 138247 100
a 178 125 0 138247 100
a 179 122 0 138247 100
a 180 126 0 138247 100
a 180 146 0 138247 100
a 180 162 0 138247 100
a 180 69 0 138247 100
a 180 73 0 138247 100
a 180 89 0 138247 100
a 181 34 0 138247 100
a 181 78 0 138247 100
a 181 124 0 138247 100
a 182 44 0 138247 100
a 183 159 0 138247 100
a 183 28 0 138247 100
a 183 109 0 138247 100
a 184 107 0 138247 100
a 184 110 0 138247 100
a 185 6 0 138247 100
a 185 16 0 138247 100
a 185 53 0 138247 100
a 186 100 0 138247 100
a 186 127 0 138247 100
a 186 143 0 138247 100
a 186 5 0 138247 100
a 186 15 0 138247 100
a 186 38 0 138247 100
a 186 45 0 138247 100
a 186 52 0 138247 100
a 186 74 0 138247 100
a 187 37 0 138247 100
a 188 97 0 138247 100
a 189 137 0 138247 100
a 189 25 0 138247 100
a 189 30 0 138247 100
a 189 62 0 138247 100
a 189 88 0 138247 100
a 189 121 0 138247 100
a 190 3 0 138247 100
a 190 106 0 138247 100
a 190 141 0 138247 100
a 190 150 0 138247 100
a 190 154 0 138247 100
a 190 158 0 138247 100
a 190 27 0 138247 100
a 190 63 0 138247 100
a 190 79 0 138247 100
a 190 96 0 138247 100
a 191 131 0 138247 100
a 191 144 0 138247 100
a 191 18 0 138247 100
a 191 40 0 138247 100
a 191 47 0 138247 100
a 192 65 0 138247 100
a 193 132 0 138247 100
a 193 9 0 138247 100
a 193 19 0 138247 100
a 193 41 0 138247 100
a 193 48 0 138247 100
a 193 115 0 138247 100
a 194 31 0 138247 100
a 194 117 0 138247 100
a 195 142 0 138247 100
a 195 14 0 138247 100
a 196 113 0 138247 100
a 197 10 0 138247 100
a 197 21 0 138247 100
a 198 11 0 138247 100
a 198 108 0 138247 100
a 198 111 0 138247 100
a 199 0 0 138247 100
a 199 66 0 138247 100
a 199 128 0 138247 100
a 199 151 0 138247 100
a 199 7 0 138247 100
a 199 17 0 138247 100
a 199 54 0 138247 100
a 200 104 0 138247 100
a 200 133 0 138247 100
a 200 33 0 138247 100
a 200 91 0 138247 100
a 201 59 0 138247 100
a 202 2 0 138247 100
a 202 67 0 138247 100
a 202 129 0 138247 100
a 202 138 0 138247 100
a 202 152 0 138247 100
a 202 8 0 138247 100
a 202 39 0 138247 100
a 202 46 0 138247 100
a 202 55 0 138247 100
a 202 114 0 138247 100
a 203 56 0 138247 100
a 204 156 0 138247 100
a 204 112 0 138247 100
a 205 99 0 138247 100
a 205 77 0 138247 100
a 206 80 0 138247 100
a 206 90 0 138247 100
a 207 155 0 138247 100
a 207 160 0 138247 100
a 207 12 0 138247 100
a 207 51 0 138247 100
a 207 64 0 138247 100
a 208 35 0 138247 100
a 208 72 0 138247 100
a 208 76 0 138247 100
a 208 83 0 138247 100
a 208 94 0 138247 100
a 209 4 0 138247 100
a 209 36 0 138247 100
a 210 58 0 138247 100
a 210 71 0 138247 100
a 210 92 0 138247 100
a 211 93 0 138247 100
a 99 212 0 138247 100
a 77 212 0 138247 100
a 23 213 0 138247 100
a 95 213 0 138247 100
a 103 214 0 138247 100
a 130 214 0 138247 100
a 139 214 0 138247 100
a 149 214 0 138247 100
a 32 214 0 138247 100
a 50 214 0 138247 100
a 82 214 0 138247 100
a 85 214 0 138247 100
a 118 214 0 138247 100
a 123 214 0 138247 100
a 136 215 0 138247 100
a 148 215 0 138247 100
a 49 215 0 138247 100
a 70 215 0 138247 100
a 75 215 0 138247 100
a 122 216 0 138247 100
a 6 217 0 138247 100
a 16 217 0 138247 100
a 53 217 0 138247 100
a 159 218 0 138247 100
a 28 218 0 138247 100
a 109 218 0 138247 100
a 44 219 0 138247 100
a 4 220 0 138247 100
a 36 220 0 138247 100
a 2 221 0 138247 100
a 67 221 0 138247 100
a 129 221 0 138247 100
a 138 221 0 138247 100
a 152 221 0 138247 100
a 8 221 0 138247 100
a 39 221 0 138247 100
a 46 221 0 138247 100
a 55 221 0 138247 100
a 114 221 0 138247 100
a 102 222 0 138247 100
a 26 222 0 138247 100
a 56 223 0 138247 100
a 100 224 0 138247 100
a 127 224 0 138247 100
a 143 224 0 138247 100
a 5 224 0 138247 100
a 15 224 0 138247 100
a 38 224 0 138247 100
a 45 224 0 138247 100
a 52 224 0 138247 100
a 74 224 0 138247 100
a 37 225 0 138247 100
a 161 226 0 138247 100
a 43 227 0 138247 100
a 61 228 0 138247 100
a 84 229 0 138247 100
a 119 229 0 138247 100
a 126 230 0 138247 100
a 146 230 0 138247 100
a 162 230 0 138247 100
a 69 230 0 138247 100
a 73 230 0 138247 100
a 89 230 0 138247 100
a 11 231 0 138247 100
a 108 231 0 138247 100
a 111 231 0 138247 100
a 164 232 0 138247 100
a 29 232 0 138247 100
a 98 232 0 138247 100
a 131 233 0 138247 100
a 144 233 0 138247 100
a 18 233 0 138247 100
a 40 233 0 138247 100
a 47 233 0 138247 100
a 142 234 0 138247 100
a 14 234 0 138247 100
a 65 235 0 138247 100
a 59 236 0 138247 100
a 113 237 0 138247 100
a 153 238 0 138247 100
a 86 238 0 138247 100
a 125 238 0 138247 100
a 10 239 0 138247 100
a 21 239 0 138247 100
a 1 240 0 138247 100
a 101 240 0 138247 100
a 135 240 0 138247 100
a 147 240 0 138247 100
a 157 240 0 138247 100
a 24 240 0 138247 100
a 60 240 0 138247 100
a 87 240 0 138247 100
a 35 241 0 138247 100
a 72 241 0 138247 100
a 76 241 0 138247 100
a 83 241 0 138247 100
a 94 241 0 138247 100
a 97 242 0 138247 100
a 93 243 0 138247 100
a 137 244 0 138247 100
a 25 244 0 138247 100
a 30 244 0 138247 100
a 62 244 0 138247 100
a 88 244 0 138247 100
a 121 244 0 138247 100
a 132 245 0 138247 100
a 9 245 0 138247 100
a 19 245 0 138247 100
a 41 245 0 138247 100
a 48 245 0 138247 100
a 115 245 0 138247 100
a 0 246 0 138247 100
a 66 246 0 138247 100
a 128 246 0 138247 100
a 151 246 0 138247 100
a 7 246 0 138247 100
a 17 246 0 138247 100
a 54 246 0 138247 100
a 120 247 0 138247 100
a 155 248 0 138247 100
a 160 248 0 138247 100
a 12 248 0 138247 100
a 51 248 0 138247 100
a 64 248 0 138247 100
a 104 249 0 138247 100
a 133 249 0 138247 100
a 33 249 0 138247 100
a 91 249 0 138247 100
a 31 250 0 138247 100
a 117 250 0 138247 100
a 105 251 0 138247 100
a 134 251 0 138247 100
a 140 251 0 138247 100
a 163 251 0 138247 100
a 20 251 0 138247 100
a 42 251 0 138247 100
a 57 251 0 138247 100
a 81 251 0 138247 100
a 116 251 0 138247 100
a 156 252 0 138247 100
a 112 252 0 138247 100
a 68 253 0 138247 100
a 145 253 0 138247 100
a 13 253 0 138247 100
a 22 253 0 138247 100
a 80 254 0 138247 100
a 90 254 0 138247 100
a 34 255 0 138247 100
a 78 255 0 138247 100
a 124 255 0 138247 100
a 58 256 0 138247 100
a 71 256 0 138247 100
a 92 256 0 138247 100
a 3 257 0 138247 100
a 106 257 0 138247 100
a 141 257 0 138247 100
a 150 257 0 138247 100
a 154 257 0 138247 100
a 158 257 0 138247 100
a 27 257 0 138247 100
a 63 257 0 138247 100
a 79 257 0 138247 100
a 96 257 0 138247 100
a 107 258 0 138247 100
a 110 258 0 138247 100
